,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
9492,ganzirman,48,11,52.08%,0.33,21 337
9492,resifer,48,10,52.08%,0.54,49 470
9492,xXx_BARBOSSA_xXx,48,10,52.08%,0.67,76 193
9492,Sniperkun25,48,10,52.08%,0.44,40 145
9492,HSF_LeFantasque,48,10,52.08%,0.9,51 892
9492,Jolun86,48,10,52.08%,0.69,59 247
9492,DaRampager,144,6,52.08%,0.53,33 347
9512,Mug_Wumps,242,4,52.07%,0.65,40 842
9512,I_Rzor_I,169,5,52.07%,0.79,67 364
9512,Galvanic_,217,5,52.07%,0.86,59 735
9512,Anarion1,169,6,52.07%,0.76,56 419
9512,exray0,121,6,52.07%,0.74,56 017
9517,13637870446,340,1,52.06%,0.66,50 496
9518,Crossfire_187th,73,10,52.05%,0.6,41 880
9518,UWQLI,73,10,52.05%,0.52,43 435
9518,onebadrewcifer,73,9,52.05%,0.66,38 852
9518,Diode_mA,317,1,52.05%,0.52,32 426
9518,stetmankill,73,10,52.05%,0.66,41 869
9523,Johann_kraus,269,4,52.04%,0.68,43 662
9523,WIKD,98,8,52.04%,0.69,56 105
9523,sherwin_mike,98,7,52.04%,0.64,38 813
9523,CallumD714,98,5,52.04%,0.83,61 412
9523,NuckFewton,98,8,52.04%,0.69,43 953
9523,stormn_70,98,9,52.04%,0.39,30 488
9523,Flavio26,221,3,52.04%,0.51,47 544
9530,Dragonleader,148,5,52.03%,0.91,61 552
9530,kinwallace_1,123,7,52.03%,0.65,47 906
9530,xChilaquilx,123,6,52.03%,0.67,41 279
9533,Triplj,248,3,52.02%,0.67,53 489
9533,ciclon61,173,6,52.02%,0.63,51 489
9533,AresLaran,173,5,52.02%,0.48,30 457
9536,StuffedLemon,448,1,52.01%,0.63,44 455
9537,Jmanindachit,25,10,52%,1.4,57 282
9537,Curly1,50,10,52%,0.5,38 646
9537,DirtyWombat,25,11,52%,0.84,57 524
9537,Carnifex257,25,10,52%,0.64,60 370
9537,Duckwah,75,10,52%,0.63,34 390
9537,Ncfartdeath,25,10,52%,0.68,51 627
9537,REDUM_Xul,25,10,52%,0.56,52 620
9537,kiwibandit,50,10,52%,0.74,62 565
9537,Darkrogue5,50,10,52%,0.44,35 114
9537,zaub22,50,9,52%,0.62,31 968
9537,Spartan_Killer_62,50,10,52%,0.72,64 668
9537,rouxfuss,25,10,52%,0.48,38 522
9537,hamzig,25,12,52%,0.76,50 143
9537,RollTide212,25,11,52%,0.36,46 754
9537,angrybunny,25,11,52%,0.6,49 399
9537,KingMeepMorp,25,10,52%,0.84,54 685
9537,thanhcongpham357,50,10,52%,0.66,47 154
9537,Manu835a,50,10,52%,0.78,43 245
9537,remkkp,25,10,52%,0.84,42 765
9537,Chainfallz22,25,10,52%,1.0,69 050
9537,Elvendar,175,6,52%,0.61,42 442
9537,Beast49,25,10,52%,0.64,37 842
9537,OPTIMUS117,25,10,52%,0.48,50 737
9537,Mad_Chihuahua_1962,25,11,52%,0.24,26 564
9537,Askanier,50,9,52%,0.62,43 965
9537,hazecharlie6,25,11,52%,0.2,25 064
9537,Doctr_Strange,50,9,52%,0.62,45 454
9537,Light_Sage21,25,10,52%,0.52,39 764
9537,Mariguella,25,10,52%,0.64,61 423
9537,Horatio_Lord_Nelson,50,10,52%,0.9,59 788
9537,TN_Tanker,25,10,52%,0.48,31 812
9537,Radar711,50,10,52%,0.34,23 435
9537,Justin1871,25,11,52%,0.56,52 032
9537,ahdakjhk,25,10,52%,0.72,64 503
9537,Daniel_Atkinson,25,11,52%,0.48,23 131
9537,WVUPHIKAP87,25,10,52%,0.44,39 549
9537,mrkamikaze5,50,9,52%,0.88,41 298
9537,tbenedict82,25,9,52%,0.72,65 235
9537,Grousester,25,10,52%,0.76,53 349
9537,de_lalt,25,11,52%,0.32,53 551
9537,Melcarth,25,11,52%,0.6,39 284
9537,bruceb00,25,11,52%,0.68,47 954
9537,DDG_2,25,11,52%,0.6,32 991
9537,CMDR_PltmreX,25,9,52%,0.6,42 250
9537,StephJet,25,11,52%,0.48,52 203
9537,Yamamoto_Genrysai,100,6,52%,1.03,66 224
9537,breezy221,25,10,52%,1.4,84 125
9537,JTRex777,50,11,52%,0.4,21 107
9537,hoguwild,50,9,52%,0.52,60 707
9537,The_Bloody_Captain,25,11,52%,0.96,54 896
9537,Ericarmando55,25,10,52%,0.96,63 566
9537,Cdr_S_Decatur,25,10,52%,0.72,57 538
9537,IvarTheBrainless,25,10,52%,0.96,72 229
9537,Raidergreg,25,10,52%,0.2,19 571
9537,Odinshand999,25,11,52%,0.6,43 384
9537,lucentrevival,275,1,52%,0.57,45 568
9537,Allan_Short,50,10,52%,0.48,34 143
9537,Turb0_Money125,25,12,52%,0.44,30 978
9537,RUFFBOOK,25,11,52%,0.44,36 173
9537,Basalt_1,25,10,52%,0.28,35 224
9537,matiasberlingo,25,10,52%,0.52,46 876
9537,Jaybyrd1902,200,5,52%,0.7,52 430
9537,cliffhanger1997,25,10,52%,1.12,50 644
9537,D5_WU,25,9,52%,0.64,82 441
9537,Confusedcius_52,25,10,52%,0.4,52 717
9537,CompletelyUseless,25,10,52%,0.64,47 557
9537,Garru_I,50,8,52%,0.68,46 800
9537,gghdao,200,4,52%,0.62,38 209
9537,alfonso_agui11,50,9,52%,0.58,44 028
9537,stickem43,25,10,52%,0.48,37 187
9537,KarVaster,25,12,52%,1.12,86 289
9537,lucasdri_2018,25,10,52%,0.48,48 883
9537,WaGAM,25,10,52%,0.64,20 549
9537,de_fect,25,10,52%,0.64,36 538
9537,MERICA_YEE_YEE1776,25,12,52%,0.76,52 525
9537,Novato082,25,10,52%,0.64,37 811
9537,DAD250,25,10,52%,0.44,30 509
9537,Xorven,25,10,52%,0.6,61 729
9537,Rodolpho_Grissi,25,11,52%,0.32,43 960
9537,chuandai,75,6,52%,0.95,61 413
9537,GreatGanda,25,10,52%,0.4,30 979
9537,FirstTor,25,10,52%,0.36,35 088
9537,Ge1d,25,10,52%,1.28,74 654
9537,were_family,100,8,52%,0.47,35 547
9537,ZapBarnacle,50,10,52%,0.8,64 316
9622,RodrigoVasconcelos,502,1,51.99%,0.53,43 581
9622,JazzaMak,302,5,51.99%,0.67,55 594
9624,ODST9021,202,5,51.98%,0.92,57 762
9624,JOSEPHBARRETT,202,9,51.98%,0.58,46 437
9624,NavisBello,354,3,51.98%,0.52,37 095
9627,Fragorder,127,7,51.97%,0.72,62 176
9627,Renix4,127,6,51.97%,0.72,61 027
9627,Ghstrdr03,127,5,51.97%,0.75,37 709
9627,Mirmir_Lopes,152,6,51.97%,0.43,36 147
9627,Avalnche15,152,9,51.97%,0.49,45 020
9632,Oreq,102,8,51.96%,0.64,46 756
9632,SpYrO_steel,102,9,51.96%,0.63,48 633
9632,MrFoxik95,102,9,51.96%,0.7,41 702
9635,osmileyaj,77,8,51.95%,0.73,41 422
9635,Seafloor,77,8,51.95%,0.69,63 717
9635,ROMAFOX,77,9,51.95%,0.7,55 998
9635,Flint_The_Pirate,154,5,51.95%,0.49,39 354
9635,TefarFryingPan,77,9,51.95%,1.01,63 315
9635,TidySeagull,77,8,51.95%,0.45,33 848
9635,Awavian,77,9,51.95%,0.6,38 154
9635,Morzog,154,5,51.95%,0.71,27 463
9635,TheCiws,77,9,51.95%,0.45,42 653
9635,DIABEEETUZ,77,9,51.95%,0.81,51 479
9635,CaptainLeprechaun,77,10,51.95%,0.75,54 292
9635,SeaKing_CityDel,77,7,51.95%,0.97,72 842
9647,shotgunedd,129,6,51.94%,0.8,70 418
9647,Benji_Herbstman,129,6,51.94%,0.66,47 357
9647,LUCKYxSTRIKE,206,1,51.94%,0.98,72 621
9647,RikaardB06,129,7,51.94%,0.75,53 440
9651,Jeffquebec1,52,9,51.92%,0.65,45 822
9651,ChuckStalker,312,5,51.92%,0.56,34 217
9651,LaakVirus,104,8,51.92%,0.44,41 661
9651,Moonbutt,52,9,51.92%,0.77,58 727
9651,Majinojinn,52,8,51.92%,0.58,43 837
9651,Murk_Nurt,52,9,51.92%,0.54,40 879
9651,Riggo454,52,8,51.92%,0.73,36 286
9651,StandEasy,52,10,51.92%,0.71,31 634
9651,Klasvaakie,52,11,51.92%,0.71,56 954
9651,exiledhyperion,52,9,51.92%,0.67,55 731
9651,ICESAN,52,11,51.92%,0.38,29 566
9651,MrGuS7,339,3,51.92%,0.54,40 984
9651,heart_of_archness,52,11,51.92%,0.4,34 024
9651,LordNelson666,52,9,51.92%,0.71,37 714
9651,Jeffy850,52,9,51.92%,0.67,45 735
9651,Roronoa_D,156,5,51.92%,0.87,70 235
9651,prestonotserp,52,10,51.92%,0.6,43 403
9651,BlackMist_2019,52,10,51.92%,0.65,48 413
9651,GameProdigy_TTV,52,8,51.92%,0.81,57 011
9670,Brujo62,393,1,51.91%,0.67,47 260
9670,LeadHullsFloat,131,8,51.91%,0.56,31 473
9672,S3AWOLF,79,10,51.9%,0.8,57 204
9672,Staneslav,79,8,51.9%,0.61,28 053
9672,ibsmtty23,79,9,51.9%,0.56,39 005
9672,p3tycom,79,10,51.9%,0.41,33 915
9672,Tubman,79,9,51.9%,0.68,56 647
9672,BAJA_2015,79,9,51.9%,0.34,36 193
9672,bluntasauris,210,5,51.9%,0.53,35 363
9672,Seattlemike,79,9,51.9%,0.48,36 901
9672,archasa,79,10,51.9%,0.92,61 785
9672,teby980911,210,6,51.9%,0.83,56 408
9682,Luther527,106,6,51.89%,0.89,49 625
9682,Tala_01,185,5,51.89%,0.61,36 477
9682,Pentium_,106,5,51.89%,0.87,55 887
9682,W0LLV3RINE,106,6,51.89%,0.8,75 503
9682,Aldari_Verve,106,9,51.89%,0.86,61 138
9687,2gr82bu,133,5,51.88%,0.79,53 267
9687,kair03,133,5,51.88%,0.92,53 762
9687,Roanoke54,133,7,51.88%,0.76,38 608
9690,Playboy360,187,5,51.87%,0.72,67 186
9690,180532137,214,6,51.87%,0.58,51 809
9690,SpaceRig480,268,5,51.87%,0.72,56 489
9693,vespula,27,11,51.85%,0.63,57 983
9693,Axis_Orbit,27,11,51.85%,0.67,53 878
9693,0o_MaVeRicK_o0,27,10,51.85%,0.41,35 007
9693,Lancer30,27,11,51.85%,0.96,73 782
9693,SteelPanther3000,27,10,51.85%,0.52,26 879
9693,Check_Your_Privilege,54,9,51.85%,0.78,62 174
9693,dillsbest1,27,12,51.85%,1.04,43 375
9693,killer4791,27,9,51.85%,0.78,69 333
9693,Skasamsin,27,10,51.85%,0.74,45 313
9693,ImpulseX1,54,9,51.85%,0.78,55 970
9693,rossst97,27,10,51.85%,1.0,54 305
9693,icemanfly,27,10,51.85%,0.96,54 364
9693,LtDAMMTOR,27,10,51.85%,0.78,40 457
9693,DieseI_Fox,27,10,51.85%,0.81,81 303
9693,UsernameThis,27,11,51.85%,0.26,19 796
9693,WLB_405,27,10,51.85%,0.37,34 727
9693,LadyAlissa,27,10,51.85%,0.74,58 799
9693,Bopbeets,27,10,51.85%,1.0,78 958
9693,L_Lucullus,27,10,51.85%,1.15,74 281
9693,xalmgrey,27,10,51.85%,0.74,46 772
9693,nastydingo,27,11,51.85%,0.59,41 582
9693,1CrAzYiVaN,27,11,51.85%,0.78,56 655
9693,Jaguarjmo,54,10,51.85%,0.74,54 558
9693,CarelF,27,12,51.85%,0.67,39 733
9693,KCKiller_Ace,27,10,51.85%,0.7,62 168
9693,primalstone,54,10,51.85%,0.61,29 901
9693,xXHermiTXx_Hero_,81,8,51.85%,0.79,68 873
9693,Diversity_Quota,27,11,51.85%,0.96,68 921
9693,ComunistKiller,27,11,51.85%,0.44,41 603
9693,Murphy_282,27,10,51.85%,0.96,71 894
9693,Deimos_SC,27,10,51.85%,0.93,66 086
9693,John_1999,81,9,51.85%,0.63,51 645
9693,AVITOWEN1987,27,10,51.85%,0.78,74 313
9693,ZataraG,27,10,51.85%,0.81,56 200
9693,Derpinoid,27,13,51.85%,0.56,38 772
9693,The_Baws,54,8,51.85%,0.81,65 503
9693,Marauder709,54,9,51.85%,0.83,64 818
9693,bebop440,27,11,51.85%,0.37,43 365
9693,VanGruberTBR,27,11,51.85%,0.56,28 647
9693,SlamF1re,54,9,51.85%,0.93,64 219
9693,1fanny,54,10,51.85%,0.5,49 158
9693,Bishop977,135,8,51.85%,0.6,49 479
9693,RealKreep,81,7,51.85%,0.86,58 747
9693,chanhmn,27,10,51.85%,0.96,70 963
9693,Derpshite,27,10,51.85%,0.52,31 845
9693,c891215,54,10,51.85%,0.78,49 187
9693,wjuniorap,54,9,51.85%,0.54,55 440
9693,eze_defender_15_2015,27,10,51.85%,0.56,52 319
9693,battledroids,54,10,51.85%,0.8,72 557
9693,Kayd_Evensar,27,10,51.85%,0.74,35 498
9693,acgiazzon,27,10,51.85%,0.44,44 513
9693,gbr109,27,10,51.85%,0.26,23 667
9693,Ariokk,54,10,51.85%,0.44,39 624
9693,senseidano,54,10,51.85%,0.48,38 654
9693,tc_tcb,54,10,51.85%,0.37,29 701
9693,Mytharian,27,9,51.85%,0.89,74 546
9693,Argento229,27,12,51.85%,0.85,48 146
9693,Callmeshirly,27,10,51.85%,0.85,71 432
9693,2High2Comply,27,11,51.85%,0.7,44 640
9693,Boomzoom421,27,11,51.85%,0.44,43 017
9693,FreakingJackSparrow,81,8,51.85%,0.52,44 302
9693,jjl75634,27,11,51.85%,0.74,51 797
9693,ARP_Kongo,27,10,51.85%,0.63,60 777
9693,qOmO,27,10,51.85%,0.63,71 135
9693,Nic0lB0las,27,10,51.85%,0.85,59 072
9693,ironclad406,27,10,51.85%,1.0,67 593
9693,MAZZINGERR,27,11,51.85%,0.52,43 050
9693,eqp1975,135,7,51.85%,0.83,59 594
9693,ptparker,27,10,51.85%,0.59,43 058
9693,Ncc26136,108,7,51.85%,0.66,58 068
9693,Rear_Admiral_Lower_Half,27,10,51.85%,0.81,64 304
9693,DesertDryBalls,81,9,51.85%,0.42,50 183
9693,ShaneTheStoic,54,8,51.85%,1.13,73 283
9693,ohionavycommander,27,10,51.85%,0.85,54 369
9693,_Der_Metzgermeister_,27,10,51.85%,0.85,80 043
9693,Caito73,27,10,51.85%,0.67,56 644
9693,TheDarkDarling,27,11,51.85%,0.59,48 760
9693,ViceAdmiralTnT,81,8,51.85%,0.83,79 067
9693,BIG_BARINA,27,10,51.85%,0.52,38 038
9693,1965601936,81,9,51.85%,0.74,64 776
9693,ILOVECAN,27,10,51.85%,0.59,52 877
9693,tanque833,27,11,51.85%,0.19,17 678
9693,parthm022,27,11,51.85%,0.93,61 995
9693,Amorphias,54,10,51.85%,0.46,44 609
9693,Huck_we,27,11,51.85%,0.7,44 915
9693,Spittingskull,27,11,51.85%,0.74,22 015
9693,XiaoXiaoGangPaO_O,54,9,51.85%,0.69,57 447
9693,USSFurryDash,27,10,51.85%,0.74,45 621
9693,marcelinoaviles,27,10,51.85%,0.93,61 438
9693,KreemyKrotch,27,10,51.85%,0.56,63 802
9693,Adm_Obvious,27,10,51.85%,0.48,31 751
9784,Loco_Bandito,272,1,51.84%,0.85,56 419
9784,_Cyclonus_,272,3,51.84%,0.65,60 107
9786,NegativeReturn,191,6,51.83%,0.55,48 074
9787,jjspacecat10,137,6,51.82%,0.69,48 658
9787,Carlioni_,110,9,51.82%,0.65,50 374
9789,edna,166,7,51.81%,0.63,48 010
9789,hellclan,83,8,51.81%,0.54,34 157
9789,Vidar252,166,7,51.81%,0.52,42 210
9789,Jaxerblazerun,83,8,51.81%,0.89,45 771
9789,Fozzytb,83,9,51.81%,0.63,60 188
9789,Comander_Smoke,83,9,51.81%,0.7,57 191
9789,Heart_of_MidlothianDD366,83,8,51.81%,0.52,50 638
9789,Arios_23,83,9,51.81%,0.69,59 320
9797,Comrad_Captain5,305,4,51.8%,0.44,37 497
9797,PartTimeCaptain,139,6,51.8%,0.99,70 682
9797,Penguin525,139,6,51.8%,0.91,60 834
9797,The_Hutt,305,4,51.8%,0.64,49 280
9797,Alexdiaz2202,139,7,51.8%,0.65,45 668
9797,luoerluofafa,222,1,51.8%,0.7,30 357
9803,mof13,56,10,51.79%,0.73,53 764
9803,bgchvy87,56,10,51.79%,0.71,50 012
9803,broomdogg,56,10,51.79%,0.45,20 347
9803,MIKEGUERIN,56,10,51.79%,0.61,42 475
9803,thedduke,56,10,51.79%,0.45,44 275
9803,Tuefelhunden81,56,10,51.79%,0.43,54 030
9803,reewass,56,10,51.79%,0.23,21 969
9803,fivejay,195,4,51.79%,0.7,40 134
9803,baba_wawa,112,5,51.79%,0.72,46 446
9803,xy2406666832,56,7,51.79%,1.14,56 026
9803,D_Bat,56,11,51.79%,0.38,33 009
9803,Gen_Seanski,446,1,51.79%,0.62,56 350
9803,Highwaypoet,56,9,51.79%,0.55,44 422
9803,VikingNFO,56,9,51.79%,0.64,52 423
9803,manfred_11,56,10,51.79%,0.43,43 256
9803,MarkGoodnight,56,9,51.79%,0.39,29 837
9803,Cole_Sanders,56,9,51.79%,0.41,52 953
9803,zetekrois,56,10,51.79%,0.45,47 561
9803,Captain_Neptune_,56,10,51.79%,0.57,47 058
9803,CowboyRj,56,10,51.79%,0.61,41 822
9803,TWDkefka,56,10,51.79%,0.62,52 909
9824,ZAFT_FAITH_PilotX,197,5,51.78%,0.81,69 385
9824,embeddeddear97,309,1,51.78%,0.75,58 482
9826,YuukiAsuna930,226,1,51.77%,0.88,49 238
9827,allen_3260,85,8,51.76%,0.85,69 089
9827,Surui,85,8,51.76%,0.67,41 665
9827,HMS_Banshee,85,9,51.76%,0.73,53 466
9827,warsieg22,255,5,51.76%,0.67,50 853
9827,Impregnator_1,199,4,51.76%,0.79,49 408
9827,Arenas_,85,8,51.76%,0.95,66 011
9833,IronDuke13,143,5,51.75%,0.55,47 949
9833,cpmezzomo,143,5,51.75%,0.7,53 472
9833,Molindinar,143,7,51.75%,0.43,38 805
9833,Kevin_Tseng,114,8,51.75%,0.63,41 834
9833,DestDragon_iron,114,9,51.75%,0.48,31 648
9838,Captain_FIRST,58,9,51.72%,0.43,47 707
9838,TheNuclearWinter,116,6,51.72%,0.78,50 669
9838,forgoten_soldier,174,6,51.72%,0.64,43 100
9838,soloizt16,319,3,51.72%,0.59,53 084
9838,mrmagoosdad,29,12,51.72%,0.45,32 288
9838,velnias,29,10,51.72%,0.48,38 815
9838,Angelhunter,58,9,51.72%,1.16,53 642
9838,ChenBaiYu,203,1,51.72%,1.12,59 220
9838,Shipmaster_Crook,58,10,51.72%,0.62,49 912
9838,alexthegreat454,29,12,51.72%,0.66,39 480
9838,Depose,116,7,51.72%,0.74,57 155
9838,Markomir,145,5,51.72%,0.69,41 459
9838,kurjun,29,10,51.72%,0.69,40 429
9838,wooly1789,87,10,51.72%,0.39,41 097
9838,xXCutlassXx,29,10,51.72%,0.59,62 347
9838,puddester,29,11,51.72%,1.41,89 388
9838,boots11234,29,10,51.72%,0.9,67 092
9838,nbok,29,10,51.72%,0.38,29 446
9838,Paul_fighter,29,11,51.72%,0.31,20 084
9838,Fitzyswim,29,10,51.72%,1.0,73 631
9838,dukenukem115,58,10,51.72%,0.74,32 678
9838,Gho5tofJoker,29,10,51.72%,1.0,66 143
9838,Barronton_,87,7,51.72%,0.69,39 450
9838,00barroso,29,10,51.72%,0.79,58 212
9838,Hagimus32,29,10,51.72%,0.69,50 424
9838,Mazurbnm,29,10,51.72%,0.72,48 818
9838,Treksdot,29,10,51.72%,1.24,83 925
9838,ole_seabee,87,9,51.72%,0.31,13 376
9838,Alan37741,203,5,51.72%,0.65,52 290
9838,_Admiral_Chester_Nimitz_,29,11,51.72%,0.45,34 592
9838,IsankU,174,8,51.72%,0.51,34 183
9838,evox344,29,9,51.72%,1.03,70 507
9838,king123197,29,11,51.72%,1.31,88 551
9838,Lord_Mordac,29,10,51.72%,0.9,60 591
9838,Ghost_90,29,10,51.72%,0.9,56 513
9838,Doomedtodie_1,58,10,51.72%,0.33,30 017
9838,Hogdriver1,58,10,51.72%,0.76,49 820
9838,jaybird_747,145,7,51.72%,0.59,35 654
9838,Frank_Hammer,58,9,51.72%,0.72,54 959
9838,Yotkcuf,29,10,51.72%,0.38,26 399
9838,NanatsuTensei,29,10,51.72%,0.93,74 220
9838,altairXD1,29,9,51.72%,1.17,53 765
9838,Captain_Stupidx,145,5,51.72%,0.64,55 503
9838,Hornblowerkiller,87,9,51.72%,0.62,52 898
9838,ValkAzue,29,11,51.72%,0.52,58 426
9838,whateverjunkie,29,11,51.72%,0.45,49 568
9838,AvgJoeGamer,29,10,51.72%,0.59,45 942
9838,McBurkett,87,8,51.72%,0.91,50 136
9838,AlmteBrown,29,10,51.72%,0.66,55 663
9838,Payroll1,29,11,51.72%,0.55,47 858
9838,PtRafael,87,6,51.72%,0.92,62 129
9838,RacerNC,29,10,51.72%,0.76,34 702
9838,IceMan________,29,9,51.72%,0.69,67 085
9838,JaRyoon_,29,10,51.72%,0.76,67 468
9838,leao96,58,9,51.72%,0.64,61 119
9838,mid_way_,58,8,51.72%,0.76,47 090
9838,Winston_MTB,145,5,51.72%,1.03,71 290
9838,fb7777,29,10,51.72%,0.28,27 107
9838,Yamato_QvQ,29,9,51.72%,0.79,54 579
9838,Gr4vit0,29,10,51.72%,0.72,62 511
9838,CaptHook45,58,10,51.72%,0.48,36 148
9838,Commander_Corgi,29,11,51.72%,0.62,41 526
9838,Schmuckworth,29,11,51.72%,0.83,72 917
9838,CHAOS_in_the_N1GHT,319,3,51.72%,0.87,56 595
9838,pentumjj,29,10,51.72%,0.69,55 245
9838,Shezzeh,29,10,51.72%,0.72,55 346
9838,MindRight,29,10,51.72%,0.55,64 492
9838,orca_2020,29,11,51.72%,0.14,20 101
9838,nickmdp,29,10,51.72%,0.69,60 276
9838,Walkerghost_fighter,29,10,51.72%,0.66,46 410
9838,ojc8eo,29,10,51.72%,0.48,35 861
9838,Wolf_841,29,10,51.72%,0.62,59 532
9838,Torpedeiro_1956,29,11,51.72%,0.1,12 085
9911,roquek,205,5,51.71%,0.62,44 092
9912,Barkow,147,6,51.7%,0.71,50 650
9912,striker2523,176,7,51.7%,0.85,61 917
9914,cheeseweed,118,8,51.69%,0.72,45 651
9914,Captain_Culo,89,10,51.69%,0.52,39 435
9914,DirkDiggler2534,89,8,51.69%,0.78,56 181
9914,shizelmah,89,8,51.69%,0.52,47 208
9914,peluca1976,118,7,51.69%,0.76,51 750
9914,davelg,118,7,51.69%,0.83,65 416
9914,HexedPoppet,118,8,51.69%,0.7,45 283
9914,Moshi_Moshi_Peru,118,6,51.69%,0.69,71 580
9914,Cartmanez,89,9,51.69%,0.6,35 088
9914,Compression_Depth,89,10,51.69%,0.36,43 192
9914,XxRailbreakerxX,89,9,51.69%,0.3,26 581
9914,oldgunnavy_sniper,267,1,51.69%,0.71,53 759
9926,Sgt_Lance,60,9,51.67%,0.8,50 305
9926,StusCru,240,5,51.67%,0.5,33 395
9926,springiscome,180,5,51.67%,0.63,48 375
9926,inktomi19d,60,10,51.67%,0.52,36 997
9926,Yaolt,209,6,51.67%,0.62,38 460
9926,Decorset,120,8,51.67%,0.44,39 610
9926,Eagle_1415,60,9,51.67%,0.48,31 171
9926,HunterTaylor1005,60,10,51.67%,0.6,42 586
9926,Crusander,60,10,51.67%,0.48,41 111
9926,CURREN_ST206,60,9,51.67%,0.85,59 702
9926,MrPennypacker,180,5,51.67%,0.66,47 892
9926,Wabbit_hunter_1,180,6,51.67%,0.57,47 001
9926,InaneD,60,10,51.67%,0.63,48 640
9926,Killermachine93_,60,10,51.67%,0.52,24 199
9940,XO0_0OX,333,4,51.65%,0.5,39 575
9940,Intentional7,91,10,51.65%,0.43,34 921
9940,gavin_09,182,7,51.65%,0.51,33 249
9940,square_eggplant,91,7,51.65%,0.86,59 360
9940,TheAntiCupid,91,7,51.65%,0.73,64 824
9940,_Hyperion__,91,5,51.65%,0.92,62 449
9940,todorp,91,9,51.65%,0.63,52 425
9947,Personality,122,7,51.64%,0.57,36 931
9947,Marquis_of_Montrose,122,8,51.64%,0.43,39 096
9947,freegade,213,6,51.64%,0.62,60 145
9947,slider37,244,4,51.64%,0.59,31 763
9947,MasBah7,244,5,51.64%,0.48,44 396
9952,SkywhaleExpress,153,5,51.63%,0.73,50 655
9952,Hans_CC,153,6,51.63%,0.6,51 953
9952,expletive_,215,7,51.63%,0.45,34 921
9952,fedgla,368,1,51.63%,0.89,43 910
9952,Narvalrojo,184,6,51.63%,0.7,53 609
9952,FearTheBeef,215,5,51.63%,0.54,46 517
9952,M99Andres,184,6,51.63%,0.58,52 443
9959,PIEPPERS,62,9,51.61%,0.6,60 840
9959,DogsOfWar777,31,11,51.61%,0.32,32 124
9959,waffen101,31,10,51.61%,0.68,53 668
9959,Valaryyk,31,10,51.61%,0.55,39 263
9959,Trybec,31,10,51.61%,0.65,43 669
9959,BuckStrider,31,10,51.61%,0.65,45 183
9959,vhf,31,11,51.61%,0.77,45 019
9959,SuisunDan,31,10,51.61%,0.71,38 194
9959,Legionnare,31,10,51.61%,0.94,66 056
9959,HMCS_Iroquois_,31,10,51.61%,0.84,59 938
9959,Bigdog506,31,11,51.61%,0.81,61 041
9959,TheRod1,93,9,51.61%,0.51,27 493
9959,0Destro0,31,10,51.61%,0.71,58 722
9959,WoWShoea,31,12,51.61%,0.42,43 983
9959,Agromahdi123,93,8,51.61%,0.82,51 152
9959,saffer01,31,10,51.61%,0.71,37 897
9959,COSACO2202,62,9,51.61%,0.85,61 005
9959,xXsoapXx97,62,10,51.61%,0.77,49 577
9959,dimzzy,186,3,51.61%,0.62,44 558
9959,CPT_Vermicelli,217,1,51.61%,0.77,60 229
9959,Kriller70,31,9,51.61%,1.13,67 338
9959,sneakastep,31,12,51.61%,0.48,41 196
9959,Ms_Makawee,31,9,51.61%,0.94,61 487
9959,Angrib,31,10,51.61%,1.0,63 746
9959,StoneLi,31,11,51.61%,0.81,54 651
9959,JagerPilot,31,11,51.61%,0.68,61 177
9959,Mike1Juliet,31,9,51.61%,0.65,68 678
9959,eclipseboom1,31,10,51.61%,0.48,44 388
9959,FinalBossBR,31,10,51.61%,0.55,55 280
9959,Cpt_Dakor,31,10,51.61%,0.42,21 215
9959,Hans_Mo1eman,31,10,51.61%,0.65,32 177
9959,Southpaw_,31,10,51.61%,0.58,46 535
9959,Dead_5hot,31,10,51.61%,0.52,31 323
9959,TotoWolf,155,6,51.61%,0.52,39 394
9959,BravoZuluArica,31,11,51.61%,0.68,48 473
9959,joe871,31,10,51.61%,0.61,41 780
9959,CaptRabies,31,10,51.61%,0.45,37 302
9959,venancio_91,31,11,51.61%,0.55,52 000
9959,AcrossThePacific,217,1,51.61%,0.64,33 339
9959,icreamsammich,62,10,51.61%,0.63,44 599
9959,Jakespiere1,186,5,51.61%,0.87,62 558
9959,BrensElShasha,62,11,51.61%,0.69,45 375
9959,RichRoth,31,10,51.61%,0.74,50 277
9959,holyjoetart,62,8,51.61%,0.84,53 535
9959,Fear_the_ears,31,10,51.61%,0.48,47 868
9959,Yggdrasil11,62,9,51.61%,0.4,31 979
9959,CoderSH,31,10,51.61%,0.39,69 889
9959,mafuyuwinter,62,9,51.61%,0.55,26 366
9959,Jonathan850,62,11,51.61%,0.74,64 652
9959,djaricaricson,31,10,51.61%,0.65,43 311
10009,Eocene,188,5,51.6%,0.86,62 425
10009,USSNEBLETT,343,3,51.6%,0.41,21 623
10009,Fippu,188,6,51.6%,0.74,55 394
10012,EgoMilitant,126,7,51.59%,0.81,44 092
10012,maylo09,126,6,51.59%,0.94,58 347
10012,badpanda15,283,2,51.59%,0.66,46 507
10012,scheduledbeatings,126,8,51.59%,0.68,55 679
10016,sweetlu60,95,7,51.58%,0.58,29 646
10017,IronHyde_1,223,6,51.57%,0.59,46 999
10017,Glowykeyboard,287,1,51.57%,0.58,28 516
