,Battles,Winrate,PR,Avg.frags,Avg.damage
349,254,66.14,1969,1.46,76548
351,60,70,1967,1.52,74341
352,230,55.22,1966,1.35,83547
352,50,56,1966,1.62,78610
352,96,63.54,1966,1.81,83793
352,62,56.45,1966,1.47,81743
356,108,52.78,1965,1.36,84403
356,80,63.75,1965,1.51,76716
356,67,58.21,1965,1.48,79617
359,41,63.41,1964,1.56,76358
360,63,65.08,1963,1.22,82001
361,314,59.87,1962,1.46,78968
361,54,68.52,1962,1.13,81093
361,62,67.74,1962,1.34,77710
364,73,67.12,1960,1.42,76620
365,117,60.68,1959,1.4,80477
365,75,58.67,1959,1.41,80835
365,64,60.94,1959,1.62,76092
368,40,67.5,1958,1.35,77891
369,237,63.71,1955,1.31,79803
369,104,61.54,1955,1.37,80331
371,58,56.9,1953,1.47,80243
372,71,70.42,1952,1.31,76772
372,52,59.62,1952,1.1,86627
374,57,56.14,1951,1.35,82918
374,97,71.13,1951,1.25,79345
376,296,61.15,1949,1.33,80243
376,131,72.52,1949,1.32,75721
378,144,59.72,1948,1.15,84959
378,48,58.33,1948,1.56,77984
380,88,73.86,1947,1.5,71671
380,205,52.68,1947,1.25,85749
382,57,64.91,1945,1.28,79778
382,50,76,1945,1.24,77486
382,42,52.38,1945,1.5,81245
382,52,55.77,1945,1.35,83465
382,48,66.67,1945,1.33,77444
387,186,70.43,1944,1.61,71444
388,51,54.9,1943,1.22,85800
388,103,56.31,1943,1.35,82356
390,118,55.93,1940,1.54,78852
390,50,66,1940,1.32,78517
390,174,70.69,1940,1.77,75795
393,75,58.67,1939,1.35,81526
394,62,66.13,1937,1.37,76559
395,40,65,1934,1.12,82592
396,133,66.17,1933,1.45,75259
397,48,66.67,1931,1.35,76454
397,79,62.03,1931,1.24,80916
399,249,59.04,1928,1.44,78223
400,71,59.15,1926,1.2,82931
401,411,60.58,1925,1.55,75194
402,96,60.42,1924,1.4,79037
403,59,54.24,1923,1.61,77980
404,142,59.15,1922,1.59,74986
404,44,59.09,1922,1.45,78531
406,1166,61.58,1921,1.43,76971
407,500,63.8,1917,1.41,76005
407,327,55.66,1917,1.21,84232
409,83,66.27,1915,1.46,74302
409,308,57.79,1915,1.49,77270
411,47,59.57,1911,1.38,79153
412,51,66.67,1910,1.06,80861
412,46,54.35,1910,1.48,79743
414,208,61.54,1909,1.52,75030
414,81,49.38,1909,1.49,82043
416,144,58.33,1907,1.23,81483
417,143,63.64,1906,1.42,76224
418,78,65.38,1905,1.71,69657
419,166,54.82,1898,1.58,76066
420,95,64.21,1896,1.58,72443
420,57,66.67,1896,1.25,77055
422,68,63.24,1893,1.29,77465
423,162,59.88,1891,1.46,76332
424,86,70.93,1890,1.31,73224
425,160,60,1889,1.52,74849
426,372,53.49,1888,1.18,83860
427,85,62.35,1887,1.47,74045
427,52,65.38,1887,1.46,73985
427,71,53.52,1887,1.56,77777
430,732,64.75,1886,1.91,64593
431,277,63.9,1885,1.4,74967
432,119,59.66,1884,1.62,72440
433,65,61.54,1883,1.54,73058
433,70,67.14,1883,1.44,72739
435,43,67.44,1882,1.05,79368
435,136,57.35,1882,1.33,79296
437,112,63.39,1881,1.38,75134
438,44,56.82,1879,1.25,81528
438,67,59.7,1879,1.34,77933
438,353,58.92,1879,1.57,73493
441,89,58.43,1876,1.28,79681
441,63,55.56,1876,1.49,76979
443,58,56.9,1875,1.59,73939
443,677,61.6,1875,1.56,72440
445,232,51.72,1874,1.5,77961
446,610,60.49,1873,1.35,76611
447,86,68.6,1872,1.16,77055
448,72,55.56,1871,1.43,77293
449,140,56.43,1868,1.57,75095
449,155,56.13,1868,1.24,80598
451,42,59.52,1866,1.05,83311
452,52,61.54,1865,1.46,74168
453,132,83.33,1864,1.16,68820
454,73,63.01,1863,1.47,73307
455,101,65.35,1862,1.33,75094
456,122,57.38,1859,1.25,79599
457,97,65.98,1858,1.34,73680
457,50,62,1858,1.16,80433
457,98,57.14,1858,1.47,75531
457,40,55,1858,1.3,79984
461,69,57.97,1857,1.33,78241
462,63,57.14,1856,1.43,77640
463,64,67.19,1855,1.31,73995
463,238,58.82,1855,1.2,80357
465,41,60.98,1853,1.2,78304
465,73,63.01,1853,0.89,83569
465,127,62.99,1853,1.55,77258
468,84,57.14,1852,1.24,91716
469,262,60.69,1851,1.27,76961
470,102,64.71,1850,1.28,75577
470,117,64.1,1850,1.32,75457
472,40,65,1849,1.2,76940
472,80,57.5,1849,1.32,78079
472,43,67.44,1849,1.12,77287
472,105,60.95,1849,1.18,78403
476,76,50,1847,1.34,80944
477,58,60.34,1844,1.38,75722
477,46,65.22,1844,1.13,77822
479,184,63.59,1842,1.4,73464
480,71,59.15,1841,1.31,76943
481,65,53.85,1840,1.6,76765
482,103,57.28,1839,1.12,81591
482,181,59.12,1839,1.4,74586
484,114,58.77,1836,1.41,74389
485,56,51.79,1834,1.11,83448
486,101,61.39,1833,1.39,74050
486,282,71.63,1833,1.3,70210
488,44,43.18,1832,1.36,83859
488,88,61.36,1832,1.18,77857
488,40,67.5,1832,1.25,73103
491,778,56.68,1831,1.39,75669
492,154,58.44,1829,1.27,77014
492,81,59.26,1829,1.1,79765
492,75,57.33,1829,1.12,81266
495,72,56.94,1828,1.22,78796
496,84,59.52,1827,1.37,75583
497,51,62.75,1826,1.22,76169
497,91,46.15,1826,1.05,87759
499,56,67.86,1825,1.39,70885
500,60,63.33,1824,1.12,79867
501,257,63.04,1823,1.32,73446
502,283,54.06,1822,1.37,76707
503,97,59.79,1821,1.2,78228
504,548,58.76,1820,1.32,75449
504,81,54.32,1820,1.4,76610
506,218,63.76,1819,1.22,75217
507,84,61.9,1817,1.3,74264
508,48,66.67,1815,1.71,64614
508,163,65.64,1815,1.3,72761
510,82,64.63,1814,1.15,75950
510,167,64.07,1814,1.5,69424
512,101,56.44,1813,1.12,80522
513,608,64.14,1811,1.4,70940
513,132,55.3,1811,1.2,78825
515,41,60.98,1809,1.17,77655
516,83,68.67,1806,1.19,73184
517,101,63.37,1805,1.26,74063
518,53,56.6,1804,1.3,76500
518,158,66.46,1804,1.2,73391
518,49,73.47,1804,1.31,68629
518,386,64.25,1804,1.37,71444
522,47,55.32,1803,1.26,77450
522,49,57.14,1803,1.49,75283
524,55,61.82,1802,1.45,71029
524,120,60,1802,1.3,74771
526,210,52.38,1801,1.3,78439
527,75,58.67,1800,1.2,77566
527,290,58.97,1800,1.34,74075
527,43,79.07,1800,1.07,69552
530,128,64.06,1799,1.27,73052
531,108,56.48,1798,1.47,72947
532,131,67.94,1797,1.31,70166
533,95,65.26,1795,1.26,72157
534,61,63.93,1794,1.3,72564
534,122,63.93,1794,1.5,68265
536,40,65,1792,1.45,69003
536,56,58.93,1792,1.27,75859
538,57,59.65,1791,1.54,69447
539,94,55.32,1788,1.27,76756
539,166,56.02,1788,1.43,73857
541,166,58.43,1786,1.71,67232
542,44,50,1784,1.23,80219
542,254,60.24,1784,1.47,81022
544,86,55.81,1783,1.07,80414
545,65,56.92,1782,1.49,72027
546,52,53.85,1781,1.23,79765
546,149,61.74,1781,1.19,74597
546,54,51.85,1781,1.8,67836
549,47,61.7,1779,1.11,76821
549,44,72.73,1779,1.02,72304
551,326,63.5,1777,1.41,69385
552,165,58.79,1776,1.04,78572
552,172,58.14,1776,1.42,71821
554,94,62.77,1774,1.19,74249
555,87,55.17,1771,1.32,75261
556,143,55.94,1770,1.41,72629
556,57,52.63,1770,1.23,78465
558,87,52.87,1768,1.01,82435
558,162,57.41,1768,1.3,73990
558,121,62.81,1768,1.34,71346
561,255,62.35,1765,1.24,72454
562,97,71.13,1763,1.29,68067
562,107,57.01,1763,1.07,78340
564,78,62.82,1762,1.27,72030
564,272,59.19,1762,1.48,69760
566,64,68.75,1761,1.31,68584
567,92,57.61,1760,1.43,71730
567,622,59.81,1760,1.28,72816
567,51,64.71,1760,1.25,71303
570,71,57.75,1759,1.21,76125
571,148,60.14,1757,1.16,74669
571,144,54.17,1757,1.36,74692
573,50,56,1754,1.36,72813
574,195,64.62,1753,1.27,82525
575,67,55.22,1751,1.39,73644
576,58,75.86,1749,1.02,69665
576,385,61.04,1749,1.25,73195
578,83,62.65,1748,1.23,71810
579,81,64.2,1745,1.35,79065
579,290,59.31,1745,1.08,76948
581,40,55,1742,1.4,72542
582,87,48.28,1740,1.28,78257
583,93,56.99,1739,1.38,71839
583,73,56.16,1739,1.37,72374
585,70,54.29,1737,1.03,79630
586,87,59.77,1736,1.16,74636
586,292,61.64,1736,1.24,71874
588,69,59.42,1732,1.14,74828
588,51,58.82,1732,1.18,74585
588,48,68.75,1732,1.38,66223
591,55,58.18,1731,1.27,73258
591,72,58.33,1731,1.25,73084
593,280,60.36,1730,1.34,69991
594,194,59.28,1728,1.34,71425
594,117,59.83,1728,1.34,77482
596,52,59.62,1727,1.4,70207
597,49,59.18,1725,1.29,71829
598,68,61.76,1724,1.26,70434
