,Battles,Winrate,PR,Avg.frags,Avg.damage
388,65,70.77,2441,1.29,81268
388,63,80.95,2441,1.44,75959
388,57,68.42,2441,1.56,79518
393,83,53.01,2440,1.31,91698
394,207,53.62,2439,1.58,85752
394,56,58.93,2439,1.41,86793
396,75,60,2438,1.29,88185
397,66,59.09,2436,1.7,78783
397,125,68,2436,1.58,78877
397,105,63.81,2436,1.65,79396
400,53,60.38,2433,1.47,85150
401,43,58.14,2431,1.33,86470
401,83,63.86,2431,1.22,88319
401,58,65.52,2431,1.52,80698
401,90,53.33,2431,1.28,91788
401,53,71.7,2431,1.4,80879
401,46,58.7,2431,0.89,96429
407,54,53.7,2430,1.26,92098
408,79,54.43,2429,1.3,89922
409,44,72.73,2428,1.39,82727
409,122,63.11,2428,1.53,81435
409,48,75,2428,1.31,81113
412,51,58.82,2427,1.53,83326
413,84,59.52,2424,1.69,80352
414,131,61.07,2422,1.33,86827
414,57,61.4,2422,1.16,88213
414,51,66.67,2422,1.22,86586
414,65,69.23,2422,1.28,83999
418,75,56,2419,1.44,88985
419,47,68.09,2418,1.32,83727
419,42,50,2418,1.38,99376
419,118,61.86,2418,1.57,81385
419,45,57.78,2418,1.33,87915
419,61,57.38,2418,1.28,90384
419,103,59.22,2418,1.47,85027
425,127,67.72,2417,1.47,80613
425,84,69.05,2417,1.27,80897
425,158,60.13,2417,1.37,86198
428,99,65.66,2416,1.47,81459
429,54,61.11,2415,1.15,87982
429,181,62.43,2415,1.48,82606
431,123,59.35,2414,1.71,79407
432,83,71.08,2412,1.29,81647
432,189,59.79,2412,1.16,90405
434,64,64.06,2410,1.66,77674
434,45,66.67,2410,1.53,86274
436,43,67.44,2409,1.14,87189
437,45,46.67,2407,2.02,78616
437,192,54.69,2407,1.46,86294
439,72,70.83,2406,1.25,83614
439,142,62.68,2406,1.41,82926
441,65,53.85,2404,1.69,78168
442,51,64.71,2403,1.51,80134
442,343,67.35,2403,1.28,84175
442,135,54.81,2403,1.19,88594
445,144,54.17,2402,1.27,90342
445,144,60.42,2402,1.74,85966
447,63,71.43,2399,1.67,76842
447,90,66.67,2399,1.17,86822
449,59,59.32,2398,1.29,87397
450,46,63.04,2396,1.28,85764
451,309,63.75,2393,1.5,80942
452,48,52.08,2392,1.1,94691
452,54,61.11,2392,1.37,83207
452,70,71.43,2392,1.26,82331
455,66,63.64,2391,1.48,90212
455,90,74.44,2391,1.4,77960
457,52,59.62,2390,1.46,83138
457,66,57.58,2390,1.47,82292
457,54,53.7,2390,1.43,86195
460,233,58.37,2389,1.48,83232
460,149,51.68,2389,1.3,90268
462,53,60.38,2387,0.96,95625
