,Battles,Winrate,PR,Avg.frags,Avg.damage
268,91,65.93,2767,1.53,90240
269,113,65.49,2766,1.48,85554
270,98,59.18,2765,1.38,97484
271,78,60.26,2764,1.51,98534
272,54,61.11,2763,1.83,90200
272,58,63.79,2763,1.48,96255
274,71,60.56,2760,1.8,79431
275,40,55,2758,1.55,88309
276,162,66.05,2756,1.4,81063
277,318,57.23,2755,1.38,84904
277,61,65.57,2755,1.7,74970
279,141,60.99,2753,1.69,82737
279,71,57.75,2753,1.85,91556
281,60,50,2752,1.2,91369
282,78,65.38,2750,1.23,101148
282,86,63.95,2750,1.37,87702
284,238,54.62,2748,1.47,82980
285,427,60.19,2744,1.63,78254
285,319,61.76,2744,1.6,96086
287,50,60,2743,1.48,98532
288,160,60,2741,1.36,85372
289,91,51.65,2737,1.25,90876
289,112,58.93,2737,1.48,98551
289,63,58.73,2737,1.32,90548
292,98,66.33,2732,1.32,94157
292,208,58.17,2732,1.41,91963
292,56,55.36,2732,1.38,90650
295,61,62.3,2731,1.77,87037
296,55,52.73,2730,1.55,98633
297,62,51.61,2729,1.44,101152
298,42,59.52,2728,1.81,87658
299,119,55.46,2727,1.62,97200
300,66,46.97,2726,1.44,92716
300,49,59.18,2726,1.53,80049
300,47,63.83,2726,2.09,80229
303,138,58.7,2725,1.48,80214
304,88,54.55,2724,1.08,102233
305,53,49.06,2723,1.19,90991
306,51,56.86,2716,1.73,90084
306,117,60.68,2716,1.63,94030
308,76,69.74,2714,1.66,87137
308,40,57.5,2714,1.95,88879
308,41,63.41,2714,1.54,92352
311,66,59.09,2713,1.48,95731
312,84,59.52,2712,1.23,89451
313,88,70.45,2711,1.44,89803
314,91,67.03,2709,1.58,88421
314,90,63.33,2709,1.41,88812
316,92,56.52,2706,1.59,96338
316,143,57.34,2706,1.53,88947
318,809,66.5,2705,1.5,94379
319,102,58.82,2704,1.41,93360
320,95,54.74,2703,1.39,98668
321,69,60.87,2702,1.65,89551
322,43,67.44,2701,1.33,85209
323,67,59.7,2698,1.57,91703
324,58,79.31,2697,1.5,85507
325,83,54.22,2695,1.48,87519
325,131,52.67,2695,1.31,91581
327,43,55.81,2693,1.26,91286
328,92,57.61,2692,1.68,88060
329,92,73.91,2691,1.79,84021
329,40,55,2691,1.68,76508
329,61,55.74,2691,1.48,92929
332,102,67.65,2690,1.56,85698
332,74,62.16,2690,1.93,86634
334,69,65.22,2689,1.67,78794
334,69,69.57,2689,1.71,83319
336,123,60.16,2688,1.61,85409
336,45,44.44,2688,1.31,89109
338,55,69.09,2687,1.58,90004
338,145,58.62,2687,1.7,88648
338,43,74.42,2687,1.56,85814
341,56,67.86,2684,1.36,94655
342,219,56.62,2683,1.59,89060
343,67,61.19,2681,1.3,93582
344,286,58.04,2680,1.62,94390
345,124,54.03,2677,1.59,96810
346,47,72.34,2675,1.77,78396
347,50,66,2672,1.26,80608
348,78,65.38,2670,1.51,91537
349,68,58.82,2668,1.5,89342
350,91,57.14,2664,1.62,92012
350,59,57.63,2664,1.34,90899
350,115,53.04,2664,1.3,90356
353,138,65.22,2662,1.58,91370
354,60,71.67,2659,1.65,86461
354,219,73.52,2659,1.26,76113
356,74,62.16,2658,1.27,81457
356,106,53.77,2658,1.39,93852
356,139,58.27,2658,1.52,88819
356,61,72.13,2658,1.52,88507
360,90,67.78,2655,1.13,87097
361,62,50,2654,1.68,89159
362,51,58.82,2652,1.59,92999
363,66,69.7,2651,1.65,82464
363,288,55.56,2651,1.42,86453
365,152,57.89,2649,1.2,92828
366,50,70,2648,1.34,90811
367,77,63.64,2645,1.65,87121
368,45,55.56,2641,1.38,92085
368,81,64.2,2641,1.32,95128
368,67,61.19,2641,1.48,92020
