,Battles,Winrate,PR,Avg.frags,Avg.damage
264,150,52.67,1974,1.21,73483
266,218,52.75,1971,1.2,73978
266,58,51.72,1971,1.17,74836
268,42,59.52,1969,1.07,73462
268,109,61.47,1969,1.27,68831
268,64,48.44,1969,1.25,74760
271,69,57.97,1967,1.04,74753
271,334,57.78,1967,1.29,69385
273,143,59.44,1964,1.19,70626
274,88,61.36,1963,1.07,75128
275,74,62.16,1959,1.14,70401
276,41,53.66,1955,0.98,77563
276,87,47.13,1955,1.07,78569
278,65,61.54,1953,1.2,69083
279,83,55.42,1949,1.06,78013
279,98,62.24,1949,0.99,73119
281,700,54.14,1947,0.92,78300
281,88,59.09,1947,1.28,70951
283,50,62,1941,1.38,64345
284,279,54.48,1939,1.1,74128
285,108,52.78,1938,1.1,74384
286,147,72.79,1935,1.24,64126
287,105,66.67,1929,0.92,71627
287,101,53.47,1929,1.37,71542
289,76,50,1928,1.04,76260
290,59,42.37,1925,0.93,82132
291,41,63.41,1924,0.93,74894
291,120,50.83,1924,0.99,76787
293,56,73.21,1923,0.88,69223
294,59,62.71,1921,0.98,75051
295,40,47.5,1920,1.15,75117
296,181,59.12,1918,1.08,70847
296,41,56.1,1918,1.12,72080
298,208,58.17,1917,1.02,72952
298,95,62.11,1917,1.16,68048
300,42,45.24,1916,1.05,79402
301,520,56.73,1915,1.19,73588
302,45,68.89,1914,0.91,70082
302,109,58.72,1914,1.06,71691
304,64,62.5,1913,1.02,70761
305,145,62.07,1912,1.24,66029
306,62,53.23,1911,0.87,80497
307,511,56.56,1910,1.05,72145
308,550,56.18,1908,1.2,69481
309,290,56.55,1907,1.29,67263
310,56,53.57,1905,0.88,77616
311,76,52.63,1904,0.99,75642
312,121,62.81,1903,1.07,68929
313,240,58.33,1902,1.1,70437
313,104,58.65,1902,1.06,71116
315,137,55.47,1899,1.01,73505
316,61,59.02,1898,1.08,74793
317,198,55.56,1896,1.22,68937
317,50,48,1896,1.04,76324
319,182,48.9,1894,1.03,77483
320,141,52.48,1893,0.94,75861
320,90,48.89,1893,0.84,79941
322,51,56.86,1892,1.12,70128
323,266,59.02,1891,1.07,70191
324,329,49.85,1889,1.09,73706
325,40,55,1887,1.02,74754
326,93,60.22,1885,1.37,66171
327,139,57.55,1884,1.18,68035
327,119,55.46,1884,1.13,70200
327,97,62.89,1884,1.22,67134
330,42,57.14,1883,1.1,72354
331,60,56.67,1882,1.03,71885
332,58,67.24,1881,1.22,62632
333,126,54.76,1879,1.11,70736
333,91,46.15,1879,1.2,72854
335,79,51.9,1878,0.89,76846
336,41,65.85,1876,0.85,71178
336,57,61.4,1876,1.02,69403
338,57,54.39,1874,1.23,68267
339,163,50.92,1873,1.2,70125
340,134,58.96,1870,0.87,73646
341,183,61.75,1869,1.07,67665
341,228,56.58,1869,1.17,70575
343,84,64.29,1867,1.02,67747
343,75,62.67,1867,1.0,69284
345,61,44.26,1865,1.38,70116
346,95,50.53,1863,0.96,75304
347,58,56.9,1860,0.67,78202
348,61,52.46,1859,1.21,68900
348,129,62.79,1859,0.91,70604
348,147,51.7,1859,0.89,76137
348,67,47.76,1859,1.24,70386
348,48,60.42,1859,0.96,70585
353,371,55.26,1857,0.92,76996
354,62,61.29,1855,1.1,67103
355,65,58.46,1854,1.15,70334
356,63,61.9,1849,1.11,67777
357,114,46.49,1848,1.06,74437
358,42,54.76,1847,1.1,69804
359,108,62.04,1846,1.19,64408
360,75,41.33,1841,0.88,79957
361,252,54.76,1838,1.02,70944
362,40,45,1837,1.3,69363
362,77,53.25,1837,1.17,68416
364,40,62.5,1836,0.9,69802
365,66,66.67,1833,1.0,65607
365,58,51.72,1833,1.38,64471
367,325,56,1832,1.11,68786
368,96,57.29,1831,1.22,76536
369,104,58.65,1830,1.06,67787
370,79,58.23,1826,1.0,69222
370,40,65,1826,1.1,63763
372,44,61.36,1825,0.98,79833
373,57,63.16,1824,1.04,66233
374,104,61.54,1820,0.95,68479
375,45,57.78,1817,1.04,68020
375,81,61.73,1817,0.8,71319
377,179,61.45,1815,1.04,66346
378,57,56.14,1813,1.23,64353
378,67,56.72,1813,1.0,69152
380,53,56.6,1812,1.09,67435
381,68,50,1807,1.24,66733
382,92,55.43,1805,1.16,66134
382,177,54.24,1805,1.16,66238
384,47,57.45,1804,1.21,66397
385,47,48.94,1801,1.19,79366
385,78,55.13,1801,1.13,66885
385,45,55.56,1801,1.58,56849
388,63,63.49,1799,1.05,67837
389,199,54.77,1798,1.18,66080
389,59,38.98,1798,1.02,76206
391,110,58.18,1797,1.06,66217
392,101,57.43,1794,0.93,69787
392,138,53.62,1794,1.21,65433
392,319,62.07,1794,0.96,66907
395,100,52,1792,1.06,69267
395,45,48.89,1792,0.8,76636
397,43,53.49,1789,1.14,69201
398,44,47.73,1786,0.93,73758
398,99,52.53,1786,0.99,70845
398,99,56.57,1786,1.1,65908
401,61,54.1,1785,1.03,68641
402,82,56.1,1783,0.96,69067
403,42,64.29,1782,0.93,69085
404,42,52.38,1781,1.07,68426
404,360,53.06,1781,1.12,67149
404,382,55.24,1781,0.96,69170
404,71,53.52,1781,0.87,73158
408,70,52.86,1780,1.26,75636
408,52,48.08,1780,0.87,78056
410,118,55.08,1779,1.08,69450
410,75,49.33,1779,0.84,76873
412,72,51.39,1778,1.01,70036
412,53,62.26,1778,0.92,66685
412,85,58.82,1778,0.98,67315
415,58,60.34,1776,0.83,69910
416,40,52.5,1774,1.0,69573
417,381,51.44,1773,0.99,69829
