,Battles,Winrate,PR,Avg.frags,Avg.damage
263,150,55.33,1328,1.23,110117
264,149,51.01,1326,1.33,102685
265,126,41.27,1325,1.1,115114
265,174,52.3,1325,1.18,101678
265,91,51.65,1325,1.22,101718
268,126,50.79,1317,1.56,98174
269,118,51.69,1316,1.46,102285
270,148,49.32,1306,0.99,107085
271,81,48.15,1305,1.33,100977
272,88,47.73,1303,1.34,103739
273,154,54.55,1296,1.64,95679
273,208,53.85,1296,1.51,92971
275,156,47.44,1293,1.74,93882
276,117,70.94,1288,1.51,75512
277,145,48.97,1286,1.25,100847
278,253,54.15,1285,1.49,101784
279,165,49.7,1282,1.27,101307
279,83,59.04,1282,1.51,89413
281,94,52.13,1272,1.28,96917
282,157,60.51,1266,1.16,90443
283,229,55.9,1265,1.09,95976
284,105,48.57,1264,1.48,96254
285,790,46.58,1259,1.48,97149
285,211,36.02,1259,1.13,112248
287,88,45.45,1258,1.22,105477
287,99,54.55,1258,1.38,89947
289,87,63.22,1252,1.67,86903
290,109,54.13,1233,1.1,94375
291,83,53.01,1232,1.23,95267
292,312,48.72,1231,1.16,98324
293,188,51.6,1229,0.92,103210
294,101,42.57,1227,1.45,97575
295,128,52.34,1222,1.54,83658
296,310,54.84,1216,1.08,95856
296,89,61.8,1216,1.6,73921
298,153,53.59,1213,1.28,89581
299,104,64.42,1212,1.39,77664
299,96,48.96,1212,1.27,100307
301,89,42.7,1211,1.39,100185
302,138,46.38,1206,1.51,96731
303,105,43.81,1205,1.47,95830
304,251,46.61,1202,1.27,101390
305,92,42.39,1200,1.37,102653
306,148,44.59,1198,1.11,100187
307,293,49.83,1195,1.19,94050
307,335,46.57,1195,1.16,96804
307,153,46.41,1195,1.45,90427
307,92,52.17,1195,1.14,103405
311,176,37.5,1194,1.42,105302
312,216,46.76,1193,1.33,92653
313,83,44.58,1192,1.0,102646
313,139,52.52,1192,1.4,92478
315,148,44.59,1191,1.15,98241
316,287,46.69,1180,1.1,103037
316,312,46.79,1180,1.32,89966
318,133,48.87,1168,1.35,88734
319,160,51.88,1162,1.42,82054
320,189,52.38,1161,1.05,89685
321,91,65.93,1156,1.35,82358
322,394,50.25,1143,1.21,86586
323,92,50,1140,1.14,93121
324,202,50,1130,1.33,85034
325,159,40.25,1129,1.16,97533
326,137,44.53,1115,1.41,85614
327,133,51.13,1113,0.96,93788
328,263,41.06,1111,1.33,94472
329,163,42.33,1110,1.02,98644
330,138,50.72,1094,1.28,82669
331,143,42.66,1092,1.03,94859
332,88,47.73,1091,1.25,86150
333,85,49.41,1088,1.28,93730
334,138,47.1,1087,1.24,88456
334,201,45.27,1087,1.35,87542
336,85,47.06,1086,1.28,85389
337,168,47.02,1084,1.14,89100
338,104,48.08,1077,1.26,92986
339,164,49.39,1074,1.24,83066
340,124,47.58,1067,1.43,90440
341,182,42.86,1066,0.92,104856
342,83,39.76,1064,1.08,96322
343,181,41.99,1062,1.41,84548
344,103,44.66,1059,1.02,92700
345,279,54.48,1053,1.42,72862
346,101,45.54,1051,1.28,81958
346,146,41.78,1051,0.97,94573
348,122,47.54,1046,1.15,85125
349,194,39.18,1045,1.16,92420
350,158,41.14,1042,1.06,95157
351,90,40,1038,1.04,93570
352,178,43.26,1037,1.3,86030
353,152,53.95,1036,1.44,81078
354,237,43.88,1034,1.32,93097
355,109,41.28,1033,1.18,88463
356,167,40.12,1028,1.02,94844
356,184,39.67,1028,0.85,95366
358,929,46.61,1027,0.98,87612
359,92,41.3,1026,1.28,88790
