,Battles,Winrate,PR,Avg.frags,Avg.damage
450,22,77.27,2747,1.82,56940
451,62,69.35,2744,1.03,50802
452,35,51.43,2738,1.8,57783
453,42,54.76,2736,1.38,44799
453,42,76.19,2736,1.76,61286
455,29,72.41,2735,1.41,57088
455,60,71.67,2735,1.8,61467
457,29,62.07,2734,1.69,49372
458,28,46.43,2732,1.54,53688
458,23,65.22,2732,1.48,56771
460,28,85.71,2731,1.71,54349
461,45,57.78,2730,1.49,51927
461,38,71.05,2730,1.39,52319
461,48,70.83,2730,1.69,52204
464,31,58.06,2726,1.26,48580
464,29,72.41,2726,1.97,51625
466,31,67.74,2725,2.1,59549
467,20,75,2721,2.2,52540
467,44,70.45,2721,1.86,61036
469,22,59.09,2718,1.68,62521
469,36,50,2718,1.56,53302
469,42,61.9,2718,1.38,56426
472,21,38.1,2717,1.48,58283
473,36,58.33,2716,1.72,51789
473,28,60.71,2716,1.86,44972
473,25,64,2716,1.52,53194
476,26,53.85,2711,2.08,54986
476,44,59.09,2711,1.73,53001
478,30,70,2710,1.8,52838
479,37,81.08,2709,2.24,53790
480,21,76.19,2707,1.43,61757
481,25,60,2706,1.76,55807
481,22,77.27,2706,1.73,59234
481,27,66.67,2706,2.0,59662
484,25,68,2701,1.84,51977
484,26,57.69,2701,1.62,48218
486,31,74.19,2698,1.68,61346
487,20,45,2697,1.9,57890
488,27,55.56,2694,2.0,49695
489,25,56,2691,1.56,52281
489,32,71.88,2691,1.44,44916
491,35,48.57,2690,1.23,61521
492,308,67.21,2689,1.87,61149
492,717,69.04,2689,1.92,60321
494,30,70,2687,1.7,50691
494,46,71.74,2687,1.5,56911
496,22,54.55,2686,1.55,67495
497,21,71.43,2685,2.0,50065
498,31,77.42,2684,1.58,61452
499,27,66.67,2683,1.67,57406
499,47,78.72,2683,1.11,55597
501,50,68,2682,1.5,58931
501,20,65,2682,2.3,56314
503,50,68,2681,1.42,65578
504,26,73.08,2680,1.46,62235
504,23,73.91,2680,1.83,55275
506,32,65.63,2678,1.5,44085
506,34,58.82,2678,2.0,61349
508,41,60.98,2677,1.34,47004
509,22,68.18,2676,1.32,53442
510,43,53.49,2672,2.19,58451
511,29,65.52,2671,1.52,54658
512,27,55.56,2670,1.93,47326
512,28,71.43,2670,1.68,38945
514,24,58.33,2669,1.79,47787
514,109,69.72,2669,2.0,58204
516,23,86.96,2668,1.65,50883
516,27,59.26,2668,1.81,55503
516,25,72,2668,1.76,60000
519,21,57.14,2667,1.95,62337
519,49,44.9,2667,1.53,54974
519,73,64.38,2667,1.75,62462
522,30,60,2666,1.43,55373
522,54,77.78,2666,1.43,54242
522,56,58.93,2666,1.54,64537
522,50,54,2666,1.92,61382
526,39,66.67,2663,1.64,63231
527,61,62.3,2662,1.28,49273
528,26,76.92,2660,1.19,64850
528,34,70.59,2660,1.62,45049
530,24,58.33,2658,1.71,58691
530,39,58.97,2658,1.54,58619
532,61,52.46,2656,1.51,50438
532,27,66.67,2656,1.56,58618
534,75,68,2655,1.75,60734
534,57,66.67,2655,1.54,59893
536,23,73.91,2652,1.74,59786
537,47,68.09,2650,2.02,56942
538,38,57.89,2648,1.71,54600
539,22,68.18,2646,1.41,39445
540,2819,67.61,2645,1.65,62441
541,21,66.67,2644,1.62,55434
542,21,42.86,2642,1.81,56719
542,84,58.33,2642,1.6,54154
544,40,67.5,2641,2.0,58168
544,37,67.57,2641,1.59,42131
546,25,72,2639,1.76,52432
546,39,53.85,2639,1.59,53908
548,57,66.67,2638,1.32,47401
549,25,68,2635,0.96,49063
549,26,61.54,2635,1.54,57369
551,21,85.71,2633,1.52,54769
552,43,60.47,2632,1.16,45030
553,28,89.29,2630,1.18,38485
554,34,50,2628,1.32,50783
555,55,70.91,2627,2.22,54155
555,35,71.43,2627,1.57,57441
557,37,67.57,2626,1.95,54696
558,245,64.49,2625,2.13,57295
559,20,80,2620,1.4,60101
560,93,53.76,2617,1.87,48139
561,46,52.17,2616,1.5,47464
561,35,60,2616,1.63,61204
563,24,62.5,2615,1.88,52968
563,964,66.08,2615,1.94,58742
563,51,66.67,2615,1.67,59675
566,21,61.9,2614,1.62,55752
566,48,56.25,2614,0.98,54597
566,69,60.87,2614,1.94,48742
566,22,59.09,2614,1.27,60325
570,52,71.15,2613,1.35,41496
570,39,61.54,2613,1.46,39935
570,29,65.52,2613,1.72,56123
573,44,52.27,2612,1.89,62515
573,146,76.71,2612,1.64,56357
573,20,65,2612,1.6,53923
576,22,63.64,2610,1.82,60329
576,37,56.76,2610,1.43,53029
