,Battles,Winrate,PR,Avg.frags,Avg.damage
310,22,45.45,2629,1.45,44011
310,35,62.86,2629,1.43,43885
312,66,68.18,2628,1.47,43014
313,20,60,2625,1.3,40239
314,20,50,2624,1.45,45440
315,36,55.56,2623,1.42,49287
316,22,68.18,2622,1.36,42987
316,22,81.82,2622,0.86,42913
318,47,74.47,2620,1.28,47136
319,57,71.93,2617,1.44,38639
320,30,73.33,2615,1.5,44508
321,20,65,2613,1.35,41007
321,22,54.55,2613,1.41,44197
323,20,60,2611,1.6,44687
324,26,69.23,2610,1.27,41100
325,30,56.67,2608,1.4,48555
326,59,67.8,2607,1.49,45544
327,32,53.13,2606,1.41,39651
328,25,56,2603,1.36,46471
329,29,65.52,2602,1.62,44254
329,23,69.57,2602,1.43,42733
331,68,57.35,2600,1.71,45446
332,22,54.55,2598,1.18,47158
333,20,65,2596,1.3,43573
333,24,54.17,2596,1.5,45888
335,32,75,2595,0.94,45673
335,71,46.48,2595,1.45,44100
335,51,56.86,2595,1.49,41194
338,22,63.64,2594,1.55,41640
339,20,80,2592,1.15,39087
340,40,65,2589,1.38,42064
341,22,50,2587,1.41,45014
342,61,65.57,2586,1.2,41571
342,34,58.82,2586,1.71,44207
342,26,61.54,2586,1.23,48292
345,24,58.33,2585,1.58,45984
346,22,45.45,2584,1.5,40058
347,35,54.29,2583,1.43,48768
348,30,70,2582,1.0,47680
348,20,65,2582,1.55,45142
350,62,72.58,2580,1.18,42485
350,31,67.74,2580,1.32,47084
352,21,71.43,2579,1.05,45071
353,25,72,2577,0.92,49892
353,34,76.47,2577,1.44,38388
355,35,74.29,2575,1.14,38536
356,20,65,2574,1.15,44413
357,26,73.08,2573,1.15,47506
358,20,60,2571,1.4,36985
359,30,76.67,2569,0.97,38305
360,21,71.43,2566,1.48,44445
361,31,51.61,2564,1.74,37251
362,23,52.17,2563,1.61,44161
363,91,67.03,2561,1.18,48547
363,26,65.38,2561,1.58,41929
365,33,69.7,2556,1.24,42931
366,37,48.65,2555,1.11,48479
367,31,70.97,2550,1.35,44733
368,100,69,2547,1.54,43635
368,157,64.33,2547,1.11,45092
368,35,54.29,2547,1.63,45564
371,21,47.62,2545,1.33,44324
371,44,70.45,2545,1.14,40898
