,Battles,Winrate,PR,Avg.frags,Avg.damage
234,143,58.04,1858,1.3,70763
236,59,64.41,1857,0.93,87283
237,40,77.5,1855,0.9,81019
237,47,76.6,1855,1.19,74470
239,201,61.69,1854,1.38,67252
240,59,59.32,1852,1.02,88758
240,59,62.71,1852,1.36,69462
240,56,57.14,1852,1.05,77626
240,69,68.12,1852,1.04,72807
240,104,54.81,1852,1.38,70765
245,87,63.22,1851,1.21,73780
246,41,56.1,1850,1.1,75509
246,59,64.41,1850,0.9,77373
248,108,54.63,1849,1.31,71801
249,92,63.04,1847,0.9,76109
250,55,58.18,1846,1.09,87487
251,52,46.15,1844,1.4,87034
252,85,60,1843,1.2,73897
253,297,56.9,1842,0.83,80283
254,63,52.38,1841,1.08,82354
254,73,68.49,1841,1.14,68175
256,41,78.05,1840,1.2,63453
257,45,62.22,1838,1.33,79184
257,89,64.04,1838,1.16,70648
257,46,56.52,1838,1.35,70538
260,44,56.82,1836,1.23,78632
260,47,51.06,1836,1.21,77423
262,46,58.7,1834,0.93,85181
262,67,62.69,1834,1.46,66619
264,77,44.16,1833,0.77,87229
265,147,56.46,1830,1.14,73556
265,90,60,1830,1.01,81329
265,126,57.94,1830,1.26,70167
265,75,48,1830,0.97,83426
269,71,57.75,1828,1.14,76082
270,95,60,1827,1.11,72909
271,48,52.08,1826,1.02,78222
271,86,55.81,1826,0.97,78376
273,56,64.29,1825,1.25,70068
274,99,50.51,1822,1.33,73764
274,56,60.71,1822,1.2,72399
274,60,53.33,1822,1.18,73768
274,48,60.42,1822,1.35,68573
278,220,57.27,1821,1.28,81872
278,86,52.33,1821,1.19,75887
280,45,68.89,1819,0.87,81729
281,43,60.47,1817,1.28,69880
282,70,60,1815,0.89,76721
282,92,61.96,1815,1.54,68586
284,58,63.79,1814,0.9,82618
285,65,53.85,1813,1.42,68347
286,131,58.02,1812,1.24,74290
287,44,86.36,1811,0.89,69435
288,52,57.69,1809,0.94,78785
288,89,61.8,1809,1.06,74235
290,57,64.91,1808,1.0,71260
290,55,60,1808,0.65,92182
292,42,61.9,1807,1.14,73649
293,64,54.69,1805,1.36,71527
293,116,57.76,1805,1.14,71938
293,127,62.2,1805,1.17,70605
293,67,50.75,1805,0.91,81328
297,50,50,1804,1.16,76028
298,40,52.5,1803,1.38,70429
298,50,50,1803,1.3,72062
300,69,53.62,1802,1.0,79184
300,55,63.64,1802,1.13,71233
300,69,56.52,1802,1.12,84570
303,48,68.75,1801,1.17,77736
304,84,53.57,1799,1.3,70337
304,42,57.14,1799,0.9,77327
306,55,58.18,1798,1.16,73287
307,41,70.73,1796,1.07,71716
307,72,55.56,1796,1.14,75068
307,59,61.02,1796,1.05,73470
310,44,52.27,1795,1.23,84812
311,88,55.68,1794,1.08,73536
312,65,58.46,1793,1.08,74854
