,Battles,Winrate,PR,Avg.frags,Avg.damage
337,196,55.61,1852,1.32,113820
338,80,62.5,1850,1.09,115282
339,249,62.65,1849,1.49,102206
340,111,61.26,1845,1.35,106376
341,94,45.74,1843,1.24,121588
342,99,51.52,1842,1.32,113969
343,112,62.5,1839,1.36,105933
344,131,61.83,1837,1.4,104861
344,84,60.71,1837,1.15,113633
344,266,54.14,1837,1.26,114627
347,104,59.62,1834,1.16,112611
348,117,54.7,1830,1.28,112568
349,180,60.56,1827,1.36,105346
350,94,67.02,1826,1.49,97273
351,678,63.86,1824,1.5,99962
352,573,57.42,1822,1.34,109967
353,242,59.5,1819,1.49,104385
354,114,57.89,1818,1.16,111945
354,635,61.89,1818,1.26,106614
356,90,51.11,1817,1.28,114873
356,143,55.24,1817,1.43,107823
356,113,62.83,1817,1.15,108503
359,130,56.92,1816,1.56,103009
360,154,65.58,1815,1.14,109018
361,115,64.35,1814,1.5,100417
362,395,54.43,1813,1.14,114528
363,85,52.94,1810,1.4,109853
364,131,51.91,1809,1.33,112455
365,88,52.27,1808,1.19,118188
366,181,62.43,1806,1.31,104440
366,119,60.5,1806,1.39,102781
368,417,55.4,1804,1.28,109896
369,237,56.12,1803,1.47,103770
369,494,55.67,1803,1.47,104438
369,406,60.34,1803,1.16,110038
372,84,63.1,1802,1.39,100974
373,195,62.56,1801,1.41,100786
373,174,59.2,1801,1.17,111915
373,228,55.7,1801,1.46,105316
376,85,61.18,1800,1.21,107956
376,129,66.67,1800,1.2,104353
378,102,59.8,1799,1.37,104732
378,96,57.29,1799,1.25,109559
378,106,59.43,1799,1.39,107254
378,101,57.43,1799,1.39,107291
378,112,61.61,1799,1.46,101297
383,169,55.62,1798,1.17,115643
384,175,54.29,1797,1.35,110485
385,259,61,1795,1.35,105181
386,238,51.68,1792,1.32,112301
387,103,56.31,1791,1.3,109232
388,152,53.29,1789,1.28,110295
389,86,60.47,1788,1.33,106040
390,389,54.76,1787,1.43,104902
390,175,57.14,1787,1.33,105663
392,103,59.22,1784,1.79,133742
393,105,60,1783,1.39,102106
394,100,48,1782,1.36,112568
395,191,64.4,1780,1.13,106996
396,113,56.64,1777,1.32,107023
397,95,60,1776,1.26,104823
397,140,61.43,1776,1.36,101817
399,99,54.55,1775,1.29,107739
400,104,65.38,1774,1.16,105559
