,Battles,Winrate,PR,Avg.frags,Avg.damage
387,342,57.31,2100,1.3,117153
388,103,58.25,2098,1.3,124433
388,259,61.39,2098,1.15,118868
390,117,61.54,2097,1.26,115619
391,248,55.24,2096,1.45,113896
391,96,60.42,2096,1.31,116270
391,262,58.4,2096,1.28,119174
391,271,67.16,2096,1.35,110102
391,139,55.4,2096,1.09,124253
391,173,56.65,2096,1.25,122119
397,210,61.9,2093,1.38,111443
398,172,58.14,2092,1.15,120232
399,109,64.22,2091,1.51,105775
399,88,63.64,2091,1.39,110327
401,227,55.95,2089,1.28,117796
402,245,59.18,2088,1.13,119921
403,122,59.84,2087,1.08,120709
404,486,57.41,2086,1.06,122846
405,159,64.78,2083,1.22,113224
406,127,60.63,2082,1.33,113371
407,101,57.43,2080,1.27,116813
407,145,62.76,2080,1.27,119825
409,166,61.45,2079,1.36,111277
409,100,56,2079,1.44,112679
409,146,45.21,2079,1.42,120595
412,152,59.87,2078,1.49,108653
413,222,50.9,2076,1.2,122593
413,133,54.14,2076,1.29,118154
415,96,64.58,2075,1.33,109671
416,123,53.66,2074,1.51,112158
417,203,63.05,2073,1.4,108721
418,123,56.1,2072,1.28,116807
419,174,49.43,2069,1.3,120437
419,97,63.92,2069,1.38,108372
419,198,50,2069,1.36,118375
422,118,60.17,2068,1.01,121328
422,87,55.17,2068,1.24,118194
424,230,63.91,2066,1.14,114954
424,154,64.94,2066,1.36,108033
424,84,64.29,2066,1.43,107053
427,123,63.41,2065,1.3,111010
427,89,67.42,2065,1.13,112658
427,445,56.63,2065,1.31,114976
430,123,58.54,2063,1.36,112752
431,172,54.07,2062,1.38,114415
432,100,54,2061,1.25,118175
432,103,65.05,2061,1.17,112863
432,84,63.1,2061,1.19,113811
435,91,62.64,2059,1.15,114973
435,85,57.65,2059,1.48,109078
437,100,61,2058,1.2,114710
438,110,70,2057,1.23,107866
439,119,55.46,2055,1.06,122387
440,94,60.64,2052,1.22,113927
441,87,56.32,2050,1.36,120989
442,419,60.86,2049,1.26,112352
443,132,62.88,2048,1.27,110920
443,90,54.44,2048,1.34,114490
445,102,51.96,2047,1.38,118974
446,181,53.04,2045,1.22,119247
446,309,59.22,2045,1.23,114352
446,283,59.72,2045,1.22,114099
449,83,57.83,2044,1.49,113815
449,106,60.38,2044,1.27,112685
451,85,64.71,2042,1.25,111520
452,156,58.33,2040,1.26,113715
453,241,56.85,2039,1.14,117957
453,84,55.95,2039,1.17,117934
455,88,57.95,2037,1.3,112827
456,503,58.65,2036,1.28,112764
456,242,54.96,2036,1.26,115577
456,141,56.74,2036,1.23,116197
459,93,61.29,2035,1.22,112555
460,284,55.99,2034,1.17,117273
461,154,55.19,2033,1.34,112912
462,92,51.09,2032,1.37,114919
462,186,57.53,2032,1.18,116011
464,250,64.8,2030,1.24,109883
464,320,59.38,2030,1.23,113060
464,133,60.9,2030,1.06,116876
467,87,66.67,2029,1.0,114609
468,81,46.91,2026,1.32,118753
469,394,53.81,2025,1.06,122076
470,259,59.07,2023,1.37,114723
471,115,53.04,2022,1.27,116364
471,100,51,2022,1.26,117542
473,137,53.28,2021,1.45,111073
473,232,56.03,2021,1.44,109061
475,94,59.57,2020,1.28,111149
475,84,63.1,2020,1.13,112825
477,86,66.28,2019,1.29,107573
477,84,52.38,2019,1.13,121808
479,81,51.85,2018,1.17,119179
480,102,56.86,2017,1.14,117058
481,127,59.06,2015,1.14,115356
482,152,53.95,2013,1.25,115166
482,543,59.3,2013,1.15,114805
482,82,68.29,2013,1.2,116479
485,453,57.62,2012,1.31,110978
485,171,60.23,2012,1.08,115749
487,165,59.39,2008,1.33,108750
487,88,52.27,2008,1.03,122110
489,151,60.26,2007,1.34,108063
490,152,57.24,2006,1.24,113525
491,109,56.88,2004,1.18,114577
491,101,58.42,2004,1.21,112880
493,84,52.38,2002,1.24,115850
493,82,65.85,2002,1.15,111066
495,166,50,2001,1.23,117457
496,171,54.97,2000,1.36,110931
496,274,59.85,2000,1.24,110537
498,171,56.14,1999,1.29,113415
499,135,55.56,1998,1.32,111121
500,130,55.38,1994,1.16,118983
500,193,60.1,1994,1.46,103812
502,143,59.44,1993,1.24,110242
502,142,69.01,1993,1.08,108837
504,179,52.51,1991,1.39,110681
504,162,51.85,1991,1.18,117190
504,104,57.69,1991,1.02,117647
507,82,56.1,1990,1.22,113108
508,147,59.86,1989,1.29,108561
508,134,63.43,1989,1.48,100986
508,186,61.29,1989,1.2,110063
508,171,53.22,1989,1.23,117363
508,129,56.59,1989,1.12,116117
513,105,56.19,1988,1.43,107010
514,183,54.64,1987,1.22,113762
514,143,57.34,1987,1.24,111491
514,85,52.94,1987,1.22,114931
517,88,62.5,1986,1.18,110229
517,135,58.52,1986,1.25,110328
519,415,56.63,1985,1.15,114388
519,89,57.3,1985,1.38,112014
521,117,57.26,1984,1.11,114986
522,174,58.05,1983,1.37,107680
523,193,58.03,1982,1.47,104690
523,134,58.96,1982,1.14,112775
525,132,49.24,1981,1.27,115683
525,113,56.64,1981,1.22,112291
527,119,53.78,1979,1.28,112231
528,169,57.99,1977,1.05,115949
529,172,63.95,1976,1.24,110943
529,155,60,1976,1.25,108885
529,305,56.07,1976,1.25,111462
532,118,61.86,1973,1.21,108243
533,199,65.33,1972,1.66,93290
533,96,60.42,1972,1.3,106700
533,88,50,1972,1.06,125344
536,272,52.94,1970,1.17,115297
536,159,61.01,1970,1.08,114045
536,86,58.14,1970,1.03,115544
539,88,50,1967,1.14,118303
539,93,59.14,1967,1.47,102457
541,194,62.89,1966,1.21,107388
541,219,56.16,1966,1.03,116680
541,295,59.66,1966,1.12,111926
544,194,60.31,1965,1.02,114155
544,235,53.19,1965,1.29,111480
544,253,55.34,1965,1.0,118024
547,134,64.93,1964,1.07,109697
548,85,57.65,1963,1.22,110210
548,164,56.1,1963,1.26,110056
548,192,51.56,1963,1.23,113894
551,98,60.2,1962,1.18,109424
552,147,57.82,1961,1.06,114512
553,122,60.66,1959,1.3,105532
553,124,61.29,1959,1.1,111067
555,124,59.68,1958,1.18,109784
555,90,56.67,1958,1.29,108687
555,222,60.81,1958,1.05,112668
555,126,58.73,1958,1.17,110396
559,119,56.3,1957,1.22,110829
559,446,55.38,1957,1.16,112915
561,100,55,1955,1.24,111726
562,101,60.4,1954,1.36,104420
562,277,55.23,1954,1.18,112978
562,134,58.96,1954,1.28,107227
565,83,63.86,1953,1.19,110864
565,131,57.25,1953,1.25,108977
567,370,62.43,1952,1.08,110127
567,87,55.17,1952,1.41,105649
569,90,62.22,1950,1.14,108457
569,387,55.3,1950,1.14,113238
571,117,52.99,1949,1.31,110459
571,87,55.17,1949,1.14,113263
571,105,62.86,1949,1.18,106912
574,128,58.59,1947,1.24,109308
575,129,55.81,1946,1.09,114029
575,141,55.32,1946,1.37,106424
575,192,60.94,1946,1.35,103459
578,84,61.9,1944,1.38,101659
578,96,55.21,1944,1.28,109140
580,168,55.95,1943,1.3,107725
580,123,60.98,1943,1.11,110174
580,90,62.22,1943,1.31,103918
580,191,52.36,1943,1.18,113664
584,102,62.75,1942,1.07,109895
585,132,56.82,1941,1.16,111100
586,105,57.14,1940,1.25,108226
586,144,66.67,1940,1.19,103288
586,157,57.96,1940,1.33,105358
589,146,54.79,1939,1.18,111756
590,95,60,1938,1.07,117443
591,206,51.94,1937,1.22,114470
592,91,64.84,1936,1.11,107149
593,106,54.72,1935,1.2,112396
594,101,56.44,1934,1.28,107542
594,153,58.17,1934,1.24,107557
594,166,56.02,1934,1.05,114624
594,244,54.51,1934,1.18,111530
594,104,56.73,1934,1.27,107592
599,155,61.94,1933,1.11,108606
599,294,54.42,1933,1.04,115559
601,82,56.1,1932,1.23,109685
601,90,56.67,1932,1.22,108823
601,144,61.81,1932,1.22,105274
604,230,56.09,1931,1.19,110130
604,93,55.91,1931,1.24,108873
606,93,51.61,1930,1.26,111838
607,104,49.04,1928,1.28,114335
608,162,61.73,1927,1.04,110368
609,142,60.56,1926,1.3,103436
610,111,63.06,1925,1.26,102985
610,147,68.03,1925,1.21,101006
610,149,63.76,1925,1.32,100820
613,94,55.32,1924,1.14,111556
614,101,61.39,1923,0.99,111589
614,86,58.14,1923,1.26,107283
616,218,60.09,1922,1.53,97377
616,83,54.22,1922,1.24,117990
618,102,61.76,1921,1.53,121223
618,183,54.1,1921,1.4,104701
618,115,55.65,1921,1.25,108271
621,87,50.57,1920,1.47,105082
622,92,58.7,1918,1.0,112825
623,174,54.02,1917,1.22,110431
624,91,50.55,1916,1.19,112858
624,89,62.92,1916,1.35,104728
624,120,56.67,1916,1.19,108569
627,149,42.95,1914,1.34,113965
627,95,51.58,1914,1.17,113082
629,95,70.53,1912,1.16,100058
629,107,53.27,1912,1.07,114003
629,83,57.83,1912,1.27,106155
629,145,55.17,1912,1.26,113235
633,124,49.19,1911,1.1,115844
633,227,57.71,1911,1.3,104577
633,148,57.43,1911,1.13,109619
636,84,52.38,1907,1.12,112971
637,83,48.19,1906,1.27,111657
638,146,59.59,1905,1.16,110452
638,103,61.17,1905,1.05,109379
640,92,64.13,1904,1.15,103905
640,165,52.12,1904,1.21,110843
640,197,56.35,1904,0.98,114042
643,104,62.5,1903,1.31,100664
643,136,70.59,1903,1.15,101436
643,422,58.77,1903,1.18,106798
646,130,66.15,1899,1.17,101712
647,127,51.97,1898,1.31,107723
648,176,52.84,1897,1.32,106266
648,217,60.83,1897,1.2,104398
650,177,58.19,1896,1.05,110754
651,159,56.6,1895,1.08,110501
651,149,59.06,1895,1.25,104113
651,477,52.41,1895,1.19,111347
651,207,53.14,1895,1.17,110199
655,312,58.97,1894,1.14,106949
656,91,54.95,1893,1.11,110638
656,95,57.89,1893,0.95,115476
658,132,50.76,1891,1.16,111915
659,200,62,1890,1.15,104548
659,119,58.82,1890,1.3,121524
661,122,59.84,1889,1.12,106697
661,162,58.02,1889,1.12,108037
663,92,55.43,1888,1.12,109660
663,127,55.12,1888,1.18,108164
663,130,54.62,1888,1.05,112003
666,117,55.56,1886,1.09,110733
666,105,56.19,1886,1.12,108914
666,153,66.01,1886,1.25,115020
666,285,57.19,1886,1.16,107341
670,116,51.72,1885,1.12,114008
671,115,61.74,1884,1.51,103585
671,160,61.88,1884,0.93,110410
673,147,65.31,1883,1.48,92411
673,81,55.56,1883,1.19,107669
675,83,63.86,1881,1.05,105582
675,98,60.2,1881,1.29,101333
677,90,64.44,1880,0.99,106847
678,137,61.31,1879,1.18,103264
678,98,60.2,1879,1.33,104249
678,244,55.33,1879,1.18,107306
681,92,55.43,1877,1.39,101314
681,88,55.68,1877,1.16,113621
681,97,57.73,1877,0.99,111204
684,101,55.45,1876,1.17,109720
684,259,53.67,1876,1.18,108419
686,156,50.64,1875,1.32,106426
686,255,56.08,1875,1.11,108534
688,99,54.55,1874,1.13,109013
689,217,51.61,1873,1.29,106253
690,151,60.26,1871,1.22,102593
691,107,49.53,1870,1.21,110347
691,94,48.94,1870,1.19,111225
693,150,62.67,1869,1.05,105346
693,97,59.79,1869,1.08,106551
695,131,61.83,1868,1.4,101451
695,105,61.9,1868,1.1,105496
697,80,57.5,1867,1.14,109867
697,207,55.07,1867,1.03,110968
699,93,59.14,1866,1.18,103920
699,198,52.53,1866,1.09,111188
699,104,59.62,1866,1.0,108774
699,290,58.97,1866,1.26,102417
703,93,52.69,1865,1.18,108158
704,100,51,1864,1.1,111612
704,125,56.8,1864,1.33,103922
706,128,54.69,1863,1.29,103742
706,129,44.19,1863,1.22,115186
708,123,56.91,1862,1.06,108741
708,86,48.84,1862,1.4,104587
708,110,68.18,1862,0.95,107602
711,80,46.25,1861,1.06,115691
711,114,55.26,1861,1.18,106360
711,108,59.26,1861,1.36,108663
714,82,62.2,1860,1.26,99537
714,152,56.58,1860,1.16,105932
716,185,57.3,1859,1.25,102913
717,406,58.37,1858,1.16,104496
718,170,52.94,1856,1.04,111704
718,82,59.76,1856,1.43,98388
718,229,55.9,1856,1.11,107520
721,125,57.6,1855,1.16,106301
721,130,53.85,1855,1.07,110093
721,234,60.26,1855,1.13,103950
724,88,56.82,1853,1.12,106368
724,273,56.04,1853,1.15,107769
724,177,57.63,1853,0.97,110319
724,405,54.32,1853,1.04,110292
728,119,52.1,1852,1.27,105341
728,114,56.14,1852,1.06,109653
728,765,55.42,1852,1.32,101706
728,177,55.93,1852,0.99,110666
732,82,47.56,1851,1.33,107126
732,250,72.4,1851,1.17,94429
732,138,48.55,1851,0.99,115739
735,86,61.63,1850,1.22,101001
735,195,61.03,1850,1.27,100065
737,214,55.14,1848,1.22,104770
737,82,62.2,1848,1.29,97638
737,139,62.59,1848,1.09,103027
740,165,56.97,1847,1.14,105408
740,177,62.15,1847,1.24,99612
742,159,56.6,1846,1.05,113431
743,182,53.85,1845,1.18,106356
744,111,57.66,1844,1.33,113118
744,93,54.84,1844,1.15,106309
744,88,52.27,1844,1.0,112342
747,237,61.6,1843,1.16,101860
747,450,53.78,1843,1.24,104477
749,122,54.1,1842,1.11,108345
750,277,60.29,1841,1.3,98343
750,395,55.95,1841,1.18,104527
750,243,53.5,1841,1.34,101831
753,166,57.23,1837,1.4,97077
754,114,51.75,1836,1.08,109973
754,145,66.21,1836,1.04,101247
756,194,52.58,1834,1.21,105578
757,91,61.54,1833,1.23,98783
757,91,62.64,1833,1.01,104530
759,161,53.42,1832,1.32,101576
759,217,56.22,1832,1.17,104242
759,99,52.53,1832,1.27,105494
762,92,58.7,1831,1.26,101043
762,81,59.26,1831,1.35,96996
762,117,53.85,1831,1.33,101380
762,130,60,1831,0.94,108021
766,139,59.71,1830,1.01,106147
767,137,50.36,1828,1.31,104654
767,613,54,1828,1.18,105141
769,93,61.29,1827,0.96,111599
769,112,64.29,1827,1.13,99583
769,106,61.32,1827,1.09,102409
769,120,59.17,1827,1.18,101589
773,100,47,1826,1.17,109861
774,99,61.62,1825,1.21,99126
774,162,61.73,1825,1.21,98676
776,180,58.89,1824,1.31,105692
